name,role,image,id,character_name,film_id
ed asner,actor,https://resizing.flixster.com/tqvyycbgs5pridsndrdirzqa6vc=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/67_v9_ba.jpg,0c58d669-092d-4b01-bbb5-5242d370c2a6,carl fredericksen,c0d342bd-1297-4e51-af24-d6bdeb17b274
jordan nagai,actor,https://resizing.flixster.com/dceou70c4effmgrp8xcq_5mlmqu=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/535083_v9_ba.jpg,fee11c89-9607-467d-8cbc-9904fff2bcfb,russell,c0d342bd-1297-4e51-af24-d6bdeb17b274
david chen,actor,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,f14d9778-4745-4292-8fe8-78820136961b,voice,aa7f5b89-90ca-48eb-9769-8194db20a81f
dan riordan,actor,https://resizing.flixster.com/v6runzelq2-mrvkv-qxwkjv6kpw=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/14741_v9_ba.jpg,91ee2565-1e1f-4d23-90ff-5a236ab062d4,voice,aa7f5b89-90ca-48eb-9769-8194db20a81f
ping wu,actor,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,21a38169-114e-4ea4-bf12-00bca341b6b1,voice,aa7f5b89-90ca-48eb-9769-8194db20a81f
jaden waldman,actor,https://resizing.flixster.com/ttt6qxhp9a3ssn8ilcjhj6-uwmq=/100x120/v2/https://resizing.flixster.com/9dqarimuaqrri6vswqjqkvwz0-o=/ems.zw1zlxbyzc1hc3nldhmvy2vszwjyaxrpzxmvnzhmmzi5zdmtyjzkmc00mte2lthjndmtn2uxzdlknzgwmmnllmpwzw==,f490c4ef-1aa8-4d8e-b1cd-26a252992ae5,voice,aa7f5b89-90ca-48eb-9769-8194db20a81f
yu yang,director,https://images.fandango.com/cms/assets/b0cefeb0-b6a8-11ed-81d8-51a487a38835--poster-default-thumbnail.jpg,20b8823a-7770-4c3b-8010-30b858359e40,,aa7f5b89-90ca-48eb-9769-8194db20a81f
christopher nolan,director,https://resizing.flixster.com/t40zbssif6ukkz5hv4l17fzknzq=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/233377_v9_bb.jpg,2bbdf4ca-2caf-4c8e-b079-9b9d2b709cd0,,88cfc4a9-4209-43a9-87c2-901da02d605c
anne hathaway,actor,https://resizing.flixster.com/telbmivszijxso6fonditj-m0m8=/100x120/v2/https://resizing.flixster.com/kznjvexlaqwhqhonzlmmdcrdweu=/ems.zw1zlxbyzc1hc3nldhmvy2vszwjyaxrpzxmvotrmmwfmowutode1ns00m2ewlwe4ztqtmjzmymvkzje2ody3lmpwzw==,40f40569-e09b-428e-96c9-76caa97c7296,amelia brand,88cfc4a9-4209-43a9-87c2-901da02d605c
jessica chastain,actor,https://resizing.flixster.com/ytljlnckvr_6rflsez23cet_24o=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/492119_v9_bc.jpg,bd113774-ee57-4edc-b56e-81af1f17b943,murph,88cfc4a9-4209-43a9-87c2-901da02d605c
michael caine,actor,https://resizing.flixster.com/zo7ou6vtb1a5bqyjzkuput-o-mq=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/259_v9_bd.jpg,fbf642f6-88a6-473c-8d3d-c2b5058e7f5b,professor brand,88cfc4a9-4209-43a9-87c2-901da02d605c
bill irwin,actor,https://resizing.flixster.com/hgws3urbk8_o1q9a75d5wzyjvfm=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/74314_v9_bd.jpg,6667ac66-5357-4aca-8259-3b1e393ae3ed,tars,88cfc4a9-4209-43a9-87c2-901da02d605c
matthew mcconaughey,actor,https://resizing.flixster.com/-craba5iuxxrmnunb3pnuo-pfv0=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/44410_v9_bc.jpg,ae7797ff-e569-4d2c-ba2e-c48c9d7fb35d,cooper,88cfc4a9-4209-43a9-87c2-901da02d605c
javier bardem,actor,https://resizing.flixster.com/ahbtwaobpivzs2tdoktno2ddx20=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/79087_v9_bd.jpg,6025df5f-010e-4fcb-a422-9c461a5b3201,stilgar,242fd4bd-077d-45b7-96b6-f3df12b6333d
josh brolin,actor,https://resizing.flixster.com/xmhxrgtvawsrykll4w6hci9jlb0=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/74371_v9_bd.jpg,9cfa3458-b4cc-4874-a0ca-8222b557d8c6,gurney halleck,242fd4bd-077d-45b7-96b6-f3df12b6333d
rebecca ferguson,actor,https://resizing.flixster.com/hjvtzqzpgsmgqhexztc1nfhoqiu=/100x120/v2/https://resizing.flixster.com/-xzafhzm39uwagjifwkae8fs0ak=/v3/t/assets/723292_v9_bc.jpg,4bef6b86-2b3a-43ca-a368-4b1fa1d3b244,jessica,242fd4bd-077d-45b7-96b6-f3df12b6333d
